"","tweets","location","Score","Sentiment"
"182","discussions between ysjagan n trskcr regards ap is for ","India",0,"neutral"
"183","chandra burgerreddy ysjagan rey jaffas i hv written the same thing you suffer from pumpkin syndrome anything to do with ysjagan  i trust you jaggu isnt a  at all i trust you eaof","India",-0.75,"negative"
"184","jaitdp ysjagan  a self goal fr u we started seeing u as a fucking villain to ap discard your love for ap drohi kcr","India",-1.85,"negative"
"185","you r missing a great opportunity to crush both ysjagan n kcr you lack the attacking oratorical skills which is letting these ap haters off the hook repeatedly deploy a communication blitzkrieg n look at how these two will struggle to even launch a tirade ncbn","India",-3.1,"negative"
"186","vasireddy ysjagan simple i m with kcr fr a quid pro quo yours lovinglyys jagan","India",0,"neutral"
"187","kcr helping ap is like raj thackrey supporting biharis the improbables they are and ysjagan is doing yet another fraud on the ppl of ap  rey taruns  why the hell are you bent on destroying ap jagansoldtokCwill struggle to even launch a tirade ncbn","India",-2.8,"negative"
"188","i am ready to believe that ysjagan thinks   only about the welfare of ap ppl all the cases on him are false he is like a milk boy i am ready to believe it jaganbendsbeforetrs","India",0.95,"positive"
"189"," visakhapatnamjn karthikjillella vizagities eswarkanchu nazeer urscsp raghupatruninar ravitejak debabratamali itsupendraatchi alokknit gunjshyam hashvizag vizagrailwayzo metaltrunk behnmani vizagsmartcity chvijay petervijay nicknameislucky cheppanubro vizag is never in scheme of things for bjpindia bjpandhra incindia jaitdp ysjagan ncbn or narendramodi we are just a money cow to be milked for their needs","Bengaluru",0.5,"positive"
"190","vsreddymp ysjagan yssharmila but i will give priority peddayana mana ysr expressing love at ysr family  ","Veluguvaripalem ",1.35,"positive"
"191","vsreddymp ysjagan yssharmila buchepallisiva venugopalmaddichettithank you sir finally candidate announcement  with the help of buchepalli family we will flag ysrcp in darsi constuencysir please arrange big party for all our cadder to get togetherervijay nicknameislucky cheppanubro vizag is never in scheme of things for bjpindia bjpandhra incindia jaitdp ysjagan ncbn or narendramodi we are just a money cow to be milked for their needs","Veluguvaripalem ",2.65,"positive"
"192","vsreddymp ysjagan village vise we should become strong in fast four years all our local leaders lost their money fighting with this government we should care all these thingsnever loose  election","Veluguvaripalem ",-0.2,"negative"
"193","ysjagan vsreddymp yssharmila ysrcparty small vedio for peddayana voice miss you peddayana ","Veluguvaripalem ",0,"neutral"
"194","vsreddymp ysjagansir its my personal request arrange one get together every constuency and inform ever local leader to gather all ysr supporters still few peoples are not yet joined because of their ego we should ask to join all ysr supporters  this is the time to mingle","Veluguvaripalem ",1.65,"positive"
"195","jaitdp tdpcbn naralokeshvsreddymp ysjagan ysrcparty what about this sirthis is not  sir please update requesting ","Veluguvaripalem ",1.25,"positive"
"196","ncbn your comments on mlas defection in kolkata are very surprising arent those applicable in aphdkumaraswamy sir are you aware ysjagan sir  mlas in ncbn cabinet","Johannesburg ",-0.35,"negative"
"197","cinemapichhi ysjagan mammukka whaaaaatttt","",0,"neutral"
"198","tdp leaders are playing centiment drama about ktr and y s jagan meet u r playing any tricks we are all vote y s jagan garu y s jagan garu is not a choice one and only option ysjagan garu","Vijayawada, India",0.55,"positive"
"199","ktrtrs ysjagan why if you really want federal governance meet cbn as well tdp being the strongi party amp cbn the most experienced leader you should have more faith on him than jagan in flourishing the federal front","",2.15,"positive"
"200","its official now  ysjagan doing a cameo in ysrbiopic yatramovie releasing on th feb premiers in overseas on th feb expect the movie to start on a thunderous note in middle east countries especially due to mammukkas presence breakeven in overseas  m","",0.8,"positive"
"201","our dynamic leader ysjagan anna will be seen in a cameo in the yatra movie ysjagancameoinyatra ","",0.75,"positive"
"202","ysjagan thanks anna may the sankranti bring in new hopes and good harvest for you too anna happysankranthicsfovf","",3.35,"positive"
"203","kalyan jssoldiers satishkumarn ysjagan ktrtrs cbn nopk chala issues focus loki thechadu uddanamstill going dci privatisationtummapala sugar factoryfathima college etcthese are solved opposition ga jagan cheyandhi he didnow he is busy in announcing candidates","",0.9,"positive"
"204","comedy is that for the purpose of scs ysjagan tied up with trspartyonline   uddanamstill going dci privatisationtummapala sugar factoryfathima college etcthese are solved opposition ga jagan cheyandhi he didnow he is busy in announcing candidates","",0.8,"positive"
"205","journalists followed by ysjagan ","",0,"neutral"
"206","namasteybharat dont know ysjagan will follow their comments on ap spcl status or irresponsibleif he didnt see their speeches on spcl status ntng is bigger shame to him amp his followers by following them blindily if he knows it is clear he agreed this only for his political benifits amp uses","",0.25,"positive"
"207","iloveindiaap tylerdurden pawankalyan rangaba sai ysjagan opportunistic politics ","",-0.4,"negative"
"208","prinsmahesh ncbn ysjagan ktrtrs ktrmeetsysjagan is it wrong to have consistent focus on achieving scs or is it wrong to appreciate kcr amp ktr for being supportive in scs demand is it wrong to welcoming kcrs federalfront  initiative which one of these is wrong","Hyderabad, India",1.4,"positive"
"209","ktrtrs ysjagan yeah these two masterly energetic leaders ysjagan amp ktr execute clearly amp transparently whatever they may execute we better have to worry about jaitdp  janasenaparty moves amp have to question what their status upto umasudhir","Hyderabad, India",1.3,"positive"
"210","prinsmahesh ncbn ysjagan ktrtrs sendbackbabu ninnunammambabu thedirtiestpoliticiancbn its shame on ncbn to form alliance with congress who in his own language was surely abandonable partys amp have to question what their status upto umasudhir","Hyderabad, India",-0.75,"negative"
"211","ncbn created a rogue state out of andhrapradeshhow can anyone trust  police in ap some officers behave like they r domestic servants of ncbn amp naralokesh ampthey brought shame to ipsysjaganyssharmila amp ysrcp are righti too dont trust ap policeninnunammambabu ","Hyderabad, India",-0.75,"negative"
"212","ktrtrs nkarthikreddy ysjagan couldnt love this idea more eagerly waiting for the forthcoming return gift that kcr promised a few weeks agowish you all the besty brought shame to ipsysjaganyssharmila amp ysrcp are righti too dont trust ap policeninnunammambabu ","Hyderabad, India",2.7,"positive"
"213","varaprasadmp welcome sir  as we ysjagan fans maintain our own  ysrcp sm high standard markcertainly we dont let you down with our tweets comments amp conversationsrequest you to keep engaged with the fan community thank youapneedsysjagan ysrcp ravalijagankavalijagu ","Hyderabad, India",3.05,"positive"
"214","ninnunammambabubankrupt unprincipled leader ncbn ncbnforap criticizes ysjagan ysrcp ktrtrs trs kcr for having talks on potential  federalfront  poor babu should know people are very angry about his unholy alliance with congressktrmeetsysjagan apneedsysjagan ","Hyderabad, India",-2.3,"negative"
"215","ilny umasudhir ysjagan ndtv ncbn ya  truebnforap criticizes ysjagan ysrcp ktrtrs trs kcr for having talks on potential  federalfront  poor babu should know people are very angry about his unholy alliance with congressktrmeetsysjagan apneedsysjagan ","Hyderabad, India",-2.55,"negative"
"216","ysjagan happy makara sankranthi ysjagan  ur family friendsampall ysrcp kutumbammay this auspicious occasion helps u reach the new heights of happiness your onset as equally as spring is certainly adding lot of charm bringing smileppl of andhrapradesh amp our celebration  of things for bjpindia bjpandhra incindia jaitdp ysjagan ncbn or narendramodi we are just a money cow to be milked for their needs","Hyderabad, India",6.3,"positive"
"217","tdpcrooks umasudhir ysjagan ncbn js has taken patent for pavala coin n hence she must be thinking everything they coinelps u reach the new heights of happiness your onset as equally as spring is certainly adding lot of charm bringing smileppl of andhrapradesh amp our celebration  of things for bjpindia bjpandhra incindia jaitdp ysjagan ncbn or narendramodi we are just a money cow to be milked for their needs","Hyderabad, India",4.5,"positive"
"218","jaitdp ncbn faced the worst defeat in telanganaelections  tdp secured  seats after all noise alignmentwith inc amppartner pawankalyan hence  whatsoever barking against ysjagan done with his yellow media andhrapradesh ppl are not ready trust you babu ninnunammambabu  of things for bjpindia bjpandhra incindia jaitdp ysjagan ncbn or narendramodi we are just a money cow to be milked for their needs","Hyderabad, India",1.4,"positive"
"219","harharinct umasudhir sumanthraman ysjagan tweetsreekanth ndtv no clue what youre saying sounds dark aged","Hyderabad, India",-0.6,"negative"
"220","kyadhav ysrcpsinganmala manvidad vidadalarajini ysjagan many many happy returns of the day ysrcpsinganamala in charge padmavati garu may god bless you with lot of cheer good health and contentment ill never forget the enjoyable time we spent when i  dropped by your home in ananthapur thank you for great hospitality   incindia jaitdp ysjagan ncbn or narendramodi we are just a money cow to be milked for their needs","Hyderabad, India",6.2,"positive"
"221","ysrcp it wing organized a rally to support ysjagans grand conclusion of prajasankalpayatra in ananthapur town today about  software engineers from bangalore amp hyderabad participated in the rallytheyve asserted amp emanated the belief in ysjagan with lively placards  you for great hospitality   incindia jaitdp ysjagan ncbn or narendramodi we are just a money cow to be milked for their needs","Hyderabad, India",4.45,"positive"
"222","ktrtrs ysjagan federal front initiative ktrtrs trs to meet ysjagan  ysrcp my prediction tally after general electionsnda ff upa telugu speaking  mps can fight and get scs for andhrapradesh and make a ff candidate as pmncbnforap ncbn will be routedany bets","Hyderabad, India",0.15,"positive"
"223"," ysjagan to do a cameo role in his fathers biopic yatra jagan has already shot for the portiona massive large scale pre release event planned on feb first weekww release on feb th mammukka mahivraghav vijaychilla devireddyshashi mmentertains ysrbiopic  you for great hospitality   incindia jaitdp ysjagan ncbn or narendramodi we are just a money cow to be milked for their needs","Hyderabad, India",1.7,"positive"
"224","ncbn you claimed that ycp was a covert congress agent while you were sleeping with bjp now because you started dating congress suddenly ycp has become a bjp friend spineless really ktrtrs ysjagan ysrcparty","hyderabad",-0.2,"negative"
"225","ktrtrs ysjagan vsreddymp actorsurya karthioffl pls anyone help this kid in his liver transplant and save his life   a bjp friend spineless really ktrtrs ysjagan ysrcparty","Pittsburgh, PA",0.3,"positive"
"226","ysjagan to do a cameo role in his fathers biopic yatra jagan has already shot for the portion and scene has come out very well a massive large scale pre release event planned on feb first weekww release on feb th trendsjagan ysjagantrends yatrafilm  you for great hospitality   incindia jaitdp ysjagan ncbn or narendramodi we are just a money cow to be milked for their needs","Kerala, India",2.5,"positive"
