"","tweets","location","Score","Sentiment"
"154","ncbn naidu gaaru  what were you high on you dont know the difference bw jet airways amp rafale   is greater than farmer","Kishtwar,Bengaluru, India",0.5,"positive"
"155","ncbn it was a maha thug bandhan to destroy a nation save existence and doing corruption","Gandhidham, India",-1.25,"negative"
"156","mamatarally mahathugsinkolkata  gathering under  lakh nearly half left before mamatas mamataofficial speech police official reveals real crowd size yadavakhilesh ncbn yashwantsinha shatrugansinha mkstalin hdkumaraswamy  via dna","India - Mumbai & Gujarat",0.25,"positive"
"157","according to arun shourie br ambedkar was a british stooge do mevani jigneshmevani bspindia yashwantsinha yadavtejashwi ncbn hardikpatel hdkumaraswamy arvindkejriwal yadavakhilesh mamataofficial endorses shouries views on ambedkar ","India - Mumbai & Gujarat",0.25,"positive"
"158","ncbn nice","",0.5,"positive"
"159","ncbn mamataofficial nice","",0.5,"positive"
"160","ncbn first do this sir ","vvr nagar, K. koppaka, anakapa",0.25,"positive"
"161","omarabdullah mamataofficial this strongly indicates the need of organizing some more rallies like that its said that arvindkejriwal amp ncbn already announced that they will organize such rallies too it will be awesome if some more organize such rallies too","India",2.1,"positive"
"162","sumans gargac ncbn jaitdp teloogoo andhrapradeshcm southindians anushkar truthofwb sanjayuvacha tehseenp madanmitraoff shubhamgangulee got ya","",0,"neutral"
"163","sumans gargac ncbn jaitdp teloogoo andhrapradeshcm southindians anushkar truthofwb sanjayuvacha tehseenp madanmitraoff shubhamgangulee also what is antigoniz","",0,"neutral"
"164","sumans gargac ncbn jaitdp teloogoo andhrapradeshcm southindians anushkar truthofwb sanjayuvacha tehseenp madanmitraoff shubhamgangulee maybe to raise awareness for climate change and need for greenerymost people see green as colour of nature and not some religions copyrightbut then those are people","",0,"neutral"
"165","gargac ncbn jaitdp teloogoo andhrapradeshcm southindians anushkar truthofwb sanjayuvacha tehseenp madanmitraoff shubhamgangulee but why is the colour of the podium all green this gives some hints dont antigoniz the orthodox hindus who shifted sides and came in for the support of the tmc","Bombay",0.5,"positive"
"166","statueofpolity gargac ncbn jaitdp teloogoo andhrapradeshcm southindians anushkar truthofwb sanjayuvacha tehseenp madanmitraoff shubhamgangulee typo errorread as  antagonize","Bombay",-0.5,"negative"
"167","modiyearchallengepredemonitizatio era pm passed time with landslide victory foreign honeymoon tripspostdemonitization era pm failures got exposed in unemployment fuelprices amp lower gdp ratejaitdp ncbn naralokesh bjpindia narendramodi incindia rahulgandhi ","Ongole, India",-0.55,"negative"
"168","mamatarallywhen there is no mahagatbandan why bjp is fearingampshiveringwhen chokidarbecamechour people will be tanedarit will prove in elections people put burden on the shoulders of mahagatbandan to save the democracynaralokesh ncbn jaitdp yadavtejashwi ","Ongole, India",0.35,"positive"
"169","my reaction on ktrysjmeet for federalfront national politicsjaitdp trspartyonline ysrcparty ncbn naralokesh incindia bjpindia tdptrending chennaitdpforum rammnk cbnarmy trustcbn vktimes ravipativijay jaygalla ","Ongole, India",0,"neutral"
"170","my exclusive interview in newsx mamatabanerjee rallyampmeeting in kolkata linknaralokesh ncbn jaitdp mamataofficial aitcofficial incindia rahulgandhi yadavtejashwi yadavakhilesh mkstalin mayawatibsp nationalconf hdkumaras ","Ongole, India",0,"neutral"
"171","ktrmeetsysjaganlinktdptrending gongurathegreatjaitdp rammnk cbnarmytrustcbn chennaitdpforum ncbn naralokesh ravipativijayvktimes tdpsingapore tdpamaravathi tdpkurnool telugudesamaus ourtdp tdpprathipadu ","Ongole, India",0,"neutral"
"172","pmawardrownarendramodi led bjpindia has accepted a award offered by kotler without a jurywhy does modiji acceptawards which are not in existence just for the sake of appeared to be honoured though there is no scope for awardjaitdp incindia ncbn rahulgandhi naralokesh ","Ongole, India",1.95,"positive"
"173","modiagainstruleoflaw each state can be considered separateampunique for mahagatbandan as per the synergy works out to remove modiamp hisb teams in each statesnaralokesh ncbn rahulgandhi rammnk tdptrending jaitdp  chennaitdpforum cbnarmy trustcbn bjpindia incindia ","Ongole, India",0,"neutral"
"174","federalfront oppositionmy comments on mahagatbandan to remove modi amp his b team like ysrcpnaralokesh ncbn rammnk tdptrending jaitdp trustcbn cbnarmy bjpindia narendramodi incindia rahulgandhi gongurathegreat chennaitdpforum telugudesamaus tdpamaravathi ","Ongole, India",0.25,"positive"
"175","ncbn mamataofficial narendramodi correct","Bidar Airport Area, Bidar",0.6,"positive"
"176","ncbn rahulgandhi narendramodi amitshah yadavakhilesh ysjagan pic  speaking at the mega opposition rally in kolkata nara chandrababu naidu said the bjp govt is purchasing mlas just like animalspic  group of mlas whom were chandrababu purchased in andhrapradesh ","",0,"neutral"
"177","moksha piyushgoyal piyushgoyaloffc narendramodi amitshah shatrugansinha mamataofficial ncbn incindia sometimes by slip of the tongue truth slips","Bangalore",0.75,"positive"
"178","uttarandhranow ncbn pawankalyan not required cpimap and cpiap will see that janasenaparty  commit political suicide by bringing it closer to jaitdp and   incandhra  congress and tdp leaders already joined jsp and they with commies will see that pawankalyan  commits harakiri people of ap will be duped","VISAKHAPATNAM",-1.45,"negative"
"179","jet air ways purchased by modi wah ncbn ji  thanking you promoting all central government policies  via youtube","VISAKHAPATNAM",1.1,"positive"
"180","history repeats ntr while in power worked for national front amp was later defeated in elections and is left with nf ncbn now working for maha thug bandhan amp will face his waterloo in  elections will be trounced in it  will end up with failed mahathugbandhan shekhargupta ","VISAKHAPATNAM",-1.5,"negative"
"181","omarabdullah ncbn farooqabdullah and mamataofficial are biggest hypocrites they quit nda over  but join with incindia despite we are not naive to not see thru their lust for powermahagathbandhan unitedindiarally unitedindiaatbrigadershivshankar timesnow ","Mumbai",-2.6,"negative"
"182","omarabdullah mamataofficial display of strengthunity who r u kiddingyour kolkata rally was actually a swayamvar whr evry prince smiles at others but doesnt want any other prince to win brides choice ncbn farooqabdullah  pawarsharad yadavakhilesh laluprasadrjdmahagathbandhan unitedindiarally","Mumbai",2,"positive"
"183","ncbn see what narendramodi did as gujarat cm he was wooing business n heads of countries doing vibrantgujarat evry yrs u wasted your terms want packages do mahagathbandhan w regressive parties hey ppl of andhra wht u want your cm to do toiandhra unitedindiarally","Mumbai",-1.75,"negative"
"184","omarabdullah mamataofficial you and ncbn and farooqabdullah  and mamataofficial are biggest hypocrites you quit nda over  but join with incindia despite we are not naive to not see thru your lust for powermahagathbandhan unitedindiarally unitedindiaatbrigade","Mumbai",-2.6,"negative"
"185","while narendramodi as gujarat cm wooed business invited heads of corp n heads of states did vibrantgujarat event every yrs ncbn pawarspeaks mamataofficial yadavakhilesh kamalnath wasted their term demand packagesgo to davos busy w mahagathbandhansanjuverma","Mumbai",-1.25,"negative"
"186","kolkata rally was actually a swayamvar whr evry prince smiles at others but doesnt want any other prince to win brides choice ncbn farooqabdullah  pawarsharad yadavakhilesh laluprasadrjd mamataofficialmahagathbandhan unitedindiarally ","Mumbai",2,"positive"
"187","newindianxpress ncbn should be actually be thankful to bjp for not publicitying heritage poison milk","Mylapore",0.25,"positive"
"188","yearschallenge ncbn naralokesh cbn way of taking years challenge pic credit internet ","",0.15,"positive"
"189","mkstalin yadavakhilesh mamataofficial its time mkstalin proposes mamataofficial for pm  to   to  rahulgandhi  to  mayawatibsp  to  ncbn   to  yadavakhilesh  a real kingmaker  postsriram tsrinivas sgurumurthy  narendramodi is sent home by dmk","",0.25,"positive"
"190","arrahman postsriram pmoindia prasoonjoshi narendramodi two great performers publicity is based on performance drivenncbn  god fearing and not kitchen excavators","",0.55,"positive"
"191","mkstalin mamataofficial yadavakhilesh ncbn somebody has to teach him history during emergency people sorry leaders have used second independence incl his father so kindly correct postsriram vaangina adiyellam pavam chittibabu forgotten bjpindia  tsrinivas","",0.55,"positive"
"192","tsrinivas paramhamsam mkstalin yadavakhilesh mamataofficial rahulgandhi mayawatibsp ncbn postsriram sgurumurthy narendramodi you must have observed one thing leaders who arewere ruling didnt have one positive claim to boost or highlight all wrongs uttered shallow people of aircraft size graft to cattle feed size in between a big land grabber  believe farmer lovers narendramodi","",2.1,"positive"
"193","ncbn could please explain on  jetairways scam that you said on unitedindiarally in kolkataalso tell u r partner sharadyadavmp expalin more on bofors scams so that indians will hv more clarity mamataofficial bjpindia","",1.3,"positive"
"194","amitgujju wow now ncbn joined the list of pappu teambabu its  jet airwayssharadyadavmp its bofors scamlook mamataofficial face throughout the day on stage she must hv realised nw dis mistake inviting this hapless leaders amp some kids like arvindkejriwal yadavtejashwi etc aircraft size graft to cattle feed size in between a big land grabber  believe farmer lovers narendramodi","",1.35,"positive"
"195","for u guys rahulgandhi mamataofficialomarabdullahyadavakhileshbspbharatsitaramyechuryaamaadmipartyncbnu r country wants only christians as toilet cleaners not muslims any comments on thisnarendramodi imagin if this happens in india","",-0.25,"negative"
"196","loksabha just got very exciting if mamataofficial yadavakhilesh yadavtejashwi ncbn arvindkejriwal omarabdullah incindia mayawati actually pull this off itll be historic ","New Delhi, India",1.15,"positive"
"197","we want hrs supply during daytimeno need hrsbecausealways shortage of antisnakebite venom at public health centres in apncbn somireddycm naralokesh ","amaravati",-1.5,"negative"
"198","what chandrababu ncbn thinks todayindia thinks tomorrowevery state starts copying andhrapradeshs dpms portal its gateway for permissions of building layout subdivision and amalgamation ","amaravati",-0.15,"negative"
"199","chandrababu orders officials to export organic vegetables with brand name amaravati greens to double the farmers incomezbnf ncbn somireddycm apzbnf   ","amaravati",0.4,"positive"
"200","sureshr sbudhireddi ncbn he supposed to appease dubai sekar to get a cabinet berth","amaravati",0.6,"positive"
"201","what ncbn thinks todayindia thinks tomorrow ","amaravati",0,"neutral"
"202","ncbn sir iam gautam son of a contract lecturer who has been working on contract basis since last  years weve heard that there will be life changing decision regarding this issue in the cabinet meeting which is going to be held tomorrowwe r grateful for this","",1.5,"positive"
