"","tweets","location","Score","Sentiment"
"137","janasena pawan kalyan review meeting with party leaders of west godavari  janasena party  dot newspawankalyan janasena kadapa voteforglass jsp janasenaparty janasenani dotnews janasenaparty ","Hyderabad, India",0,"neutral"
"138","ex mla divi sivaram about ys jaganmohan reddy  talk show with swey  dot newsdivisivaram exmla ysjagan ysrcp janasena tdp exmladivisivaram kandukur appolitics talkshowwithswey dotnews","Hyderabad, India",0.4,"positive"
"139","janasena follower shocking comments on sri reddy  naga babu vs balakrishna  dot newsjanasenafollower srireddy pawankalyan nagababu balakrishna balayya janasena jssoldiers janasenabsu pawankalyanfan subscribe link  ","Hyderabad, India",-0.75,"negative"
"140","janasena follower raja mylavarapu about ysrcp and trs alliance  ys jagan meets ktr  dot newsjanasena rajamylavarapu trs ysrcp ktr ysjagan jsp pawankalyan apelections appolitics dotnews jssoldiers subscribe link  ","Hyderabad, India",0,"neutral"
"141","janasena lady follower excellent speaks about janasena party  ap elections   dot newsjanasena pawankalyan janasenaparty apelections jsp janasenafollower dotnews jssoldiers subscribe link  ","Hyderabad, India",1,"positive"
"142","janasena party follower speaks about ap political parties in elections   dot newsjanasenafollower pawankalyan janasena ysjagan tdp chandrababu  ysrcp jsp jssoldiers subscribe link  ","Hyderabad, India",0,"neutral"
"143","janasena lady follower strong warning to sri reddy  janasena party   dot newssrireddy janasenafollower janasenaladyfan janasena pawankalyan janasenaparty jssoldiers pawankalyanfan subscribe link  ","Hyderabad, India",0,"neutral"
"144","follow knowmore for inspiring quotes  teluguquotes telugukavithalu   alluarjun jrntr telugu maheshbabu rana cbn ramcharan tollywood boyapatisreenupawankalyan samantha rajamouli sukumar prabhas janasena trivikramsrinivas telugupoetry telugu balakrishna ","Hyderabad, India",0.75,"positive"
"145","follow knowmore for inspiring quotes swamivivekanandateluguquotes alluarjun jrntr telugu maheshbabu rana cbn ramcharan tollywood boyapatisreenupawankalyan samantha rajamouli sukumar prabhas janasena trivikramsrinivas telugupoetry telugu balakrishna ","Hyderabad, India",0.75,"positive"
"146","follow knowmore ramgopalvarma rgvteluguquotes telugukavithalu   alluarjun jrntr telugu maheshbabu rana cbn ramcharan tollywood boyapatisreenupawankalyan samantha rajamouli sukumar prabhas janasena trivikramsrinivas telugu balakrishna rgvzoomin ","Hyderabad, India",0,"neutral"
"148","follow knowmore for inspiring quotes premateluguquotes alluarjun jrntr telugu maheshbabu rana cbn ramcharan anushkashetty tollywood boyapatisreenupawankalyan samantha rajamouli sukumar prabhas janasena trivikramsrinivas telugupoetry  balakrishna ","Hyderabad, India",0.75,"positive"
"149","maranamasspawankalyan version janasena jrntr telugu maheshbabu rana cbn ramcharan anushkashetty tollywood boyapatisreenupawankalyan samantha rajamouli sukumar prabhas janasena trivikramsrinivas telugupoetry  balakrishna ","India",0,"neutral"
"150","kuods to panditimalhotra and the people who all donated   janasenafightsforpeoplejanasena   tollywood boyapatisreenupawankalyan samantha rajamouli sukumar prabhas janasena trivikramsrinivas telugupoetry  balakrishna ","Bengaluru South, India",0,"neutral"
"151","firewillfire ravic true fact lot of things are there to be changed only possible with janasena","Avanigadda",0.5,"positive"
"152","janasena janasenaparty ysrcp  pawan kalyan himself said he took package now the supporters what u say how you people will defend it ","visakhapatnam",1.05,"positive"
"153","praveeaspirant guntur janasena incharge","Kurnool",0,"neutral"
"154","pawankalyans crucial fight with invisible enemiespeople have started doubting pawankalyans commitment and suspect that he is trying to help chandrababunaidujanasena tdp ysrcp","",-1.35,"negative"
"155","pawankalyan forced a change in donaldtrump s mindsetthis is the power of pawan kalyan the jubilant fans claim but then they are being mocked further on these claims  janasena","",0.4,"positive"
"156","naidu keeping doors open for pawankalyantdp favorable media has reported that chandrababunaidu instructed the party leaders to go slow on pawan kalyan until further instructionsjanasena","",0.25,"positive"
"157","kcr considering janasena as nonplayer in ap electionsdoes this mean kcr consider pawankalyan as a nonplayer in andhrapradesh elections did kcr have access to specific survey reports about janasena not doing well in andhra pradesh  ","",0.8,"positive"
"158","why it is hard for janasena to have alliancestdp and ysrcongress feel janasenaparty can bring in the additional advantage with the votes that are actually the difference between the winner and the loser but can not win the election itself","",1.5,"positive"
"159","best video song edited on pawankalyan sir must watchpawankalyan  janasenaparty jspshatagniteam jspveeramahila janasena","Hyderabad, India",0.5,"positive"
"160","leader for a reasonjanasenaparty janasena ","India",0.25,"positive"
"161","pawankalyan there are circulations about janasena supporting tdp in sakshinews please respond to it sir a genuine doubt","India",1.75,"positive"
"162","pawankalyan sir please request local tea vendors amp supporters in every city  town village cafeterias amp tea stalls of ap  to serve tea in a glass with janasena stickers embossed on the glass teaglass chaiglass glass pawankalyan janasena janasenaparty janasenaparty ","Mumbai, India",2.05,"positive"
"163","posanikrishnam drink your tea from janasena teaglass merchandisejanasenaparty ","Mumbai, India",0,"neutral"
"164","nagababuhindupur hindupurnagababu bring back dignity to politics  say no to misogynist balayya balakrishna janasenajanasenaparty pawankalyan janasenaparty janasenaonline nagababuoniine iamvaruntej iamniharikak  apxlive ntvteluguhd tvteluarty janasenaparty ","Mumbai, India",-0.5,"negative"
"165","iamvaruntej iamniharikak alwayzramcharan posanikmurali nadendlamanohar apxlive have u r tea in janasena tea glass plz organize tea amp chai drinking events in ap  get ppl used to having tea by the beach park cinema bus stops  in janasena tea glass pawankalyan ","Mumbai, India",0,"neutral"
"166","iamvaruntej iamniharikak alwayzramcharan posanikmurali nadendlamanohar apxlive have u r tea in janasena tea glass  janasenateaglass pawankalyan sir where to buy janasena tea glasses amp merchandise janasenaparty apxlive ","Mumbai, India",0.25,"positive"
"167","to all pspk fans janasena fans who are working hard to make his leader win  a small musical tribute to you all ","san diego",2.55,"positive"
"168","sidduofficial true we have nothing against janasena but pk helping corrupt cbn amp cong if is a wrong and it will be a disaster for them he is raking agitation time issues on trs once again  because ysrcp in federal front proves he is antitelangana to the core","Hyderabad, Telangana, India.",-1.75,"negative"
"169","campaign of janasenaparty manifesto and party symbol glass tumbler to public in vizag norththanks to all janasena party leaders participated in the campaign janasena janasenaparty janasenavizag vizag ","Visakhapatnam,Andhra Pradesh,I",0,"neutral"
"170","janasena party members names are removed from voters list before electionsuttarandhranow janasenaparty jspveeramahila pawankalyan mnadendla janasena jspfornewagepolitics  voteforglass janasenavizag vizag ","Visakhapatnam,Andhra Pradesh,I",0,"neutral"
"171","sankranthi celebrations in vizag with janasena party membersjanasenaparty janasena janasenavizag vizagjspveeramahila ","Visakhapatnam,Andhra Pradesh,I",0,"neutral"
"172","promotion of party symbol and manifesto to public by distributing tea in pendurthivizag janasena jspfornewagepolitics janasenaparty janasenavizagvizag ","Visakhapatnam,Andhra Pradesh,I",0.5,"positive"
"173","janasena flag in ind vs australia rd odi mcg cricket groundmelbournejspvoteforglass jspfornewagepolitics ","",0,"neutral"
"174","aakula into janasena on st ","California, USA",0,"neutral"
"175","pawankalyan categorically declared that janasena did not need the support or alliance of any other party  ","India",0.5,"positive"
"176","with ruling partys alliance with the national party and opposition partys alliance with trs will it be an advantage for pawankalyans janasena in andhrapradesh only time will tell","",0.25,"positive"
"177","it looks like it is going to be triangular contest  in the coming assembly and loksabhaelections in andhrapradesh with the emergence and growth of janasenaparty  as a strong political entity janasena ","",2.15,"positive"
"178","simplicity reveals the pure beauty of lifegood morning janasenani pawan kalyanpawankalyan nithin janasena jspfornewagepolitics janasenaporatayatra leader pradeep ","Hyderabad, India",1.75,"positive"
"179","urstrulysid openheartwith prakku this time janasena doesnt show much impact if tdpjanasena    if tdp vs ycp vs jsp    apwithcbn tdp cbn","Vijayawada ",0,"neutral"
"180","ysjagan you are saying you will get apspecialstatus when  added to  mps why did bifurcation happen when  wanted to be unitedap only  mps wanted bifurcation  and you are one in  andhrapolitics federalfront tdp janasena we dont need number want quality mps","Bangalore",0,"neutral"
"181","pawankalyan pawankalyan fans janasena janasenaporatayatra janasenaparty mywritings mywriting myownwritings janasenayouth youthicon ","",0.6,"positive"
"182","lakshmisntr politically i am more interested towards janasena  so i am not supporting a crook like rgv who is the right definition of stupid  today someone from tdp funds him he will also do vijayamma biopic or jagan biopic pls stop encouraging this maroon ausvind","Hyderabad, India",1.65,"positive"
"183","jana jagruthi  day district prakashamjanajagruthi women empowerement camapign started in ongole we are getting huge response from local people jai janasena janasenaparty pawankalyan janasena ","Atlanta",0,"neutral"
"184","pawankalyan janasena teamjspofficial teamshatagni teluguchegu adwaitology pasagadaprashad make this pages active amp ask them to post all the points related to jsp ","Tollywood",0.25,"positive"
"185","  youth icon  trend setter  leaderproudkalyanfan janasena yearchallenge ","Jaipur, India",0.8,"positive"
"186","power house voteforglass janasena  janasena yearchallenge ","Jaipur, India",0,"neutral"
"187","original pic with credits  estrelladepodervoteforglass janasena ","Jaipur, India",0,"neutral"
"188","great work by sathagni imamkalyan and other janasainiks voteforjanasena janasena ","Jaipur, India",0.75,"positive"
"189","all partys meet  ectdpysrcpjanasenacongresscpi cpm ","",0,"neutral"
"190","janasena flag in ind vs australia rd odi mcg cricket groundmelbournejspvoteforglass jspfornewagepolitics ausvind indvsaus ","Vishakhapatnam, India",0,"neutral"
"191","inspirational demigod janasena voteforglass peoples man  yearchallenge  ausvind indvsaus ","Sri Lanka",0.5,"positive"
"192","janasena flag in ind vs australia rd odi mcg cricket groundmelbournejspvoteforglass jspfornewagepolitics ","Kakinada ",0,"neutral"
"193","what about this mr pawankalyan you are also normal politician only then how can you scold others u dont have any proper opinion on issues so u r worst politician i have ever seen in india janasena pawankalyan ","India",-0.75,"negative"
"194","janasena presence in each and every picture  in sankranthi festival at kothapeta konaseema janasenaparty jspveeramahila  i have ever seen in india janasena pawankalyan ","Amalapuram, India",0.9,"positive"
"195","janasena flag in ind vs australia rd odi mcg cricket groundmelbournejspvoteforglass jspfornewagepolitics","Kakinada, India",0,"neutral"
"196","janasena flag in ind vs australia rd odi mcg cricket groundmelbournejspvoteforglass jspfornewagepolitics ","Navi Mumbai, Maharashtra",0,"neutral"
"197","hello annnewsable thenewsminutekindly help to do your bit to bring it to lightwe can call it brutalityjust because few youngsters erected a janasena banner in a villagethey are beaten in ps even without a case","Bengaluru, India",-1,"negative"
"198","janasena flag in ind vs australia rd odi mcg cricket groundmelbournejspvoteforglass jspfornewagepolitics ","Hyderabad, India",0,"neutral"
"199","young is the best in present day politics why read it now janasenanewagepoliticscleanpoliticslovemarriages and politics ","HYDERABAD INDIA",1.15,"positive"
"200","gnanasapuram humanityburied nothing to worry andi now as inviduals people are good but reality is as a system discrimination changed its shape ampform uppresion is mounted by two communities over other downtrodden they call it democracy less privileged are fighting on that janasena in forefront","HYDERABAD INDIA",-0.15,"negative"
"201","craze ka baap janasena janasenaparty vinayavidheyarama indvaus upasanakonidela pawankalyan chandupspkfan parivallal ","Vijayawada, India",-0.25,"negative"
"202","jagan commends kcrs initiative on federal front ysjagan ysrcp ktr kcr trs chandrababu tdp bjp congress janasena pawankalyan","",0,"neutral"
"203","pawankalyan grabs mic after an activist bring cbn referencejanasena","",0,"neutral"
"204","ysvijayammas shocking satires on pawankalyanjanasena  ysrcp","",-0.75,"negative"
"205","this is how tdp is forcing janasena for alliance for upcoming electionsasalu vadilelaleru pawankalyan no alliance ani cheppina ","India",0.4,"positive"
"206","all janasainiks janasenaparty its just  a federal or whatever meet y do u have to bother chill  have a  mana glass ledu dont dance for vennupotu ncbn tunes  use ur brains atleast this time plsss ysjagan ktrtrs janasena","Dallas, TX",0.35,"positive"
"207","krishnariposte why tdp is trying to destroy this movie  pawankalyan janasena","",-0.5,"negative"
